timestamp,iter,loss,vis_M,pts_M,vis_pct,blk,alloc_gb,rsv_gb,it_s,elapsed
"0323,13:19",10,0.2568,0.02,0.05,35.7,1,0.15,0.56,53.7,
"0323,13:19",20,0.4014,0.01,0.05,11.1,1,0.15,0.65,74.2,
"0323,13:19",30,0.2263,0.02,0.05,43.0,1,0.16,0.85,83.5,
"0323,13:19",40,0.3115,0.02,0.05,42.9,1,0.16,0.85,89.7,
"0323,13:19",50,0.2126,0.02,0.05,44.0,1,0.16,0.85,93.3,
"0323,13:19",60,0.2868,0.03,0.05,55.7,1,0.16,0.85,93.3,
"0323,13:19",70,0.256,0.0,0.05,7.9,1,0.15,0.85,95.4,
"0323,13:19",80,0.335,0.02,0.05,42.7,1,0.16,0.85,97.8,
"0323,13:19",90,0.2756,0.03,0.05,50.0,1,0.16,0.96,99.2,
"0323,13:19",100,0.3296,0.02,0.05,30.0,1,0.15,0.96,100.7,
"0323,13:19",110,0.212,0.03,0.05,51.5,1,0.16,0.96,101.7,
"0323,13:19",120,0.2341,0.03,0.05,48.4,1,0.16,0.96,102.4,
"0323,13:19",130,0.2925,0.03,0.05,55.6,1,0.16,0.96,103.2,
"0323,13:19",140,0.2247,0.02,0.05,40.3,1,0.15,0.96,103.9,
"0323,13:19",150,0.2162,0.02,0.05,32.7,1,0.15,0.96,104.5,
"0323,13:19",160,0.2373,0.02,0.05,40.4,1,0.16,0.96,104.9,
"0323,13:19",170,0.189,0.03,0.05,47.7,1,0.16,1.06,104.5,
"0323,13:19",180,0.298,0.03,0.05,48.4,1,0.16,1.06,104.9,
"0323,13:19",190,0.263,0.02,0.05,37.2,1,0.15,1.06,104.8,
"0323,13:19",200,0.2617,0.02,0.05,39.3,1,0.16,0.43,104.2,
"0323,13:19",210,0.2278,0.03,0.05,51.6,1,0.16,0.73,104.5,
"0323,13:19",220,0.196,0.02,0.05,31.7,1,0.15,0.73,104.9,
"0323,13:19",230,0.2315,0.02,0.05,40.3,1,0.15,0.73,105.2,
"0323,13:19",240,0.2494,0.03,0.05,50.1,1,0.16,0.73,105.5,
"0323,13:19",250,0.1769,0.02,0.05,35.5,1,0.15,0.84,105.7,
"0323,13:19",260,0.1988,0.02,0.05,40.4,1,0.15,0.84,106.0,
"0323,13:19",270,0.2281,0.03,0.05,52.2,1,0.16,0.84,105.9,
"0323,13:19",280,0.2325,0.03,0.05,46.1,1,0.16,0.84,105.5,
"0323,13:19",290,0.2055,0.02,0.05,38.5,1,0.15,0.84,105.8,
"0323,13:19",300,0.1975,0.03,0.05,54.4,1,0.16,0.84,105.8,
"0323,13:19",310,0.1859,0.03,0.05,55.4,1,0.16,0.84,106.0,
"0323,13:19",320,0.2635,0.01,0.05,19.4,1,0.15,0.84,106.3,
"0323,13:19",330,0.2485,0.03,0.05,47.2,1,0.16,0.84,106.6,
"0323,13:19",340,0.2329,0.03,0.05,48.3,1,0.16,0.84,106.7,
"0323,13:19",350,0.1777,0.03,0.05,46.6,1,0.16,0.84,106.9,
"0323,13:19",360,0.1926,0.03,0.05,51.9,1,0.16,0.84,107.0,
"0323,13:19",370,0.2016,0.03,0.05,52.9,1,0.16,0.84,106.9,
"0323,13:19",380,0.2386,0.01,0.05,18.6,1,0.15,0.84,106.8,
"0323,13:19",390,0.275,0.01,0.05,11.1,1,0.15,0.84,106.6,
"0323,13:19",400,0.1768,0.02,0.05,32.0,1,0.15,0.84,106.4,
"0323,13:19",410,0.207,0.03,0.05,46.8,1,0.16,0.84,106.5,
"0323,13:19",420,0.2446,0.02,0.05,40.7,1,0.15,0.84,106.7,
"0323,13:19",430,0.1943,0.03,0.05,49.9,1,0.16,0.84,106.8,
"0323,13:19",440,0.2157,0.02,0.05,35.3,1,0.15,0.84,106.9,
"0323,13:19",450,0.2283,0.03,0.05,51.5,1,0.16,0.84,107.1,
"0323,13:19",460,0.2043,0.02,0.05,40.1,1,0.15,0.84,107.2,
"0323,13:19",470,0.1797,0.02,0.05,40.4,1,0.15,0.84,107.3,
"0323,13:19",480,0.2348,0.03,0.05,47.8,1,0.16,0.84,107.3,
"0323,13:19",490,0.225,0.02,0.05,36.6,1,0.15,0.84,107.4,
"0323,13:19",500,0.2691,0.01,0.05,19.4,1,0.15,0.84,107.3,
"0323,13:19",510,0.1643,0.02,0.05,35.5,1,0.15,0.84,107.3,
"0323,13:19",520,0.216,0.02,0.05,30.8,1,0.15,0.84,107.3,
"0323,13:19",530,0.1777,0.03,0.05,46.2,1,0.16,0.84,107.3,
"0323,13:19",540,0.1886,0.03,0.05,50.5,1,0.16,0.84,107.3,
"0323,13:19",550,0.1827,0.03,0.05,56.7,1,0.16,0.84,107.4,
"0323,13:19",560,0.1801,0.02,0.05,43.2,1,0.15,0.84,107.5,
"0323,13:19",570,0.1956,0.02,0.05,32.7,1,0.15,0.84,107.6,
"0323,13:19",580,0.191,0.02,0.05,37.2,1,0.16,0.84,107.6,
"0323,13:19",590,0.1793,0.03,0.05,48.6,1,0.16,0.84,107.6,
"0323,13:19",600,0.2122,0.03,0.06,43.9,1,0.16,0.25,106.7,
"0323,13:19",610,0.2319,0.03,0.06,47.6,1,0.16,0.68,106.7,
"0323,13:19",620,0.2244,0.03,0.06,42.0,1,0.16,0.68,106.8,
"0323,13:19",630,0.1954,0.03,0.06,55.5,1,0.16,0.68,106.7,
"0323,13:19",640,0.2417,0.03,0.06,49.6,1,0.16,0.78,106.8,
"0323,13:19",650,0.2196,0.02,0.06,32.4,1,0.15,0.78,106.9,
"0323,13:19",660,0.1846,0.02,0.06,27.9,1,0.15,0.78,106.9,
"0323,13:19",670,0.1809,0.02,0.06,40.7,1,0.15,0.78,106.9,
"0323,13:19",680,0.1841,0.02,0.06,35.9,1,0.15,0.78,106.9,
"0323,13:19",690,0.1678,0.03,0.06,52.5,1,0.16,0.78,106.9,
"0323,13:19",700,0.192,0.02,0.07,30.6,1,0.16,0.41,105.8,
"0323,13:19",710,0.2122,0.04,0.07,50.5,1,0.16,0.58,105.6,
"0323,13:19",720,0.2135,0.03,0.07,40.5,1,0.16,0.68,105.6,
"0323,13:19",730,0.1881,0.03,0.07,46.5,1,0.16,0.78,105.7,
"0323,13:19",740,0.1748,0.04,0.07,49.5,1,0.16,0.78,105.7,
"0323,13:19",750,0.201,0.04,0.07,55.5,1,0.16,0.99,105.7,
"0323,13:19",760,0.1775,0.04,0.07,52.6,1,0.16,0.99,105.7,
"0323,13:19",770,0.1987,0.03,0.07,38.6,1,0.16,0.99,105.7,
"0323,13:19",780,0.1871,0.04,0.07,58.5,1,0.16,0.99,105.6,
"0323,13:19",790,0.1906,0.02,0.07,33.9,1,0.16,0.99,105.6,
"0323,13:19",800,0.2167,0.03,0.09,33.0,1,0.16,0.37,104.8,
"0323,13:19",810,0.2283,0.05,0.09,60.1,1,0.17,0.67,104.7,
"0323,13:19",820,0.1952,0.04,0.09,49.8,1,0.16,0.67,104.6,
"0323,13:19",830,0.2012,0.03,0.09,36.7,1,0.16,0.67,104.6,
"0323,13:19",840,0.2193,0.05,0.09,59.7,1,0.17,0.67,104.5,
"0323,13:19",850,0.1959,0.04,0.09,49.3,1,0.17,0.67,104.4,
"0323,13:19",860,0.1644,0.04,0.09,47.5,1,0.16,0.67,104.4,
"0323,13:19",870,0.1844,0.03,0.09,32.5,1,0.16,0.67,104.3,
"0323,13:19",880,0.2038,0.05,0.09,55.3,1,0.17,0.67,104.3,
"0323,13:19",890,0.2024,0.02,0.09,25.7,1,0.15,0.67,104.2,
"0323,13:19",900,0.1713,0.04,0.11,38.2,1,0.16,0.37,103.6,
"0323,13:19",910,0.1762,0.06,0.11,52.2,1,0.17,0.59,103.4,
"0323,13:19",920,0.2215,0.04,0.11,38.6,1,0.16,0.59,103.3,
"0323,13:19",930,0.1867,0.04,0.11,37.6,1,0.16,0.69,103.2,
"0323,13:19",940,0.2234,0.04,0.11,39.7,1,0.17,0.69,103.1,
"0323,13:19",950,0.1869,0.05,0.11,43.8,1,0.17,0.69,103.0,
"0323,13:19",960,0.1792,0.04,0.11,35.6,1,0.16,0.69,102.9,
"0323,13:19",970,0.1765,0.04,0.11,34.6,1,0.16,0.69,102.8,
"0323,13:19",980,0.1696,0.05,0.11,49.4,1,0.17,0.81,102.6,
"0323,13:19",990,0.1728,0.06,0.11,50.0,1,0.17,0.81,102.4,
"0323,13:19",1000,0.2057,0.04,0.14,31.6,1,0.17,0.35,101.9,
"0323,13:19",1010,0.1841,0.06,0.14,42.6,1,0.17,0.74,101.7,
"0323,13:19",1020,0.1739,0.08,0.14,53.0,1,0.18,0.86,101.5,
"0323,13:19",1030,0.1718,0.05,0.14,37.1,1,0.17,0.86,101.4,
"0323,13:19",1040,0.1708,0.05,0.14,36.7,1,0.17,0.86,101.3,
"0323,13:19",1050,0.2679,0.04,0.14,29.3,1,0.16,0.98,101.1,
"0323,13:19",1060,0.2245,0.07,0.14,46.5,1,0.18,0.98,100.9,
"0323,13:19",1070,0.1785,0.04,0.14,29.0,1,0.16,0.98,100.7,
"0323,13:19",1080,0.1844,0.06,0.14,41.7,1,0.17,0.98,100.5,
"0323,13:19",1090,0.1766,0.04,0.14,30.4,1,0.17,0.98,100.4,
"0323,13:19",1100,0.1655,0.06,0.18,33.0,1,0.17,0.36,99.2,
"0323,13:19",1110,0.2223,0.05,0.18,26.3,1,0.17,0.72,99.0,
"0323,13:19",1120,0.1967,0.07,0.18,36.0,1,0.18,0.72,98.8,
"0323,13:19",1130,0.1889,0.07,0.18,38.9,1,0.18,0.85,98.6,
"0323,13:19",1140,0.1723,0.07,0.18,36.9,1,0.18,0.85,98.4,
"0323,13:19",1150,0.1848,0.09,0.18,49.5,1,0.19,0.98,98.1,
"0323,13:19",1160,0.174,0.07,0.18,40.1,1,0.18,0.98,97.9,
"0323,13:19",1170,0.1717,0.07,0.18,38.0,1,0.18,0.99,97.8,
"0323,13:19",1180,0.1845,0.05,0.18,30.0,1,0.17,0.99,97.6,
"0323,13:19",1190,0.1991,0.07,0.18,38.9,1,0.18,0.99,97.4,
"0323,13:19",1200,0.1817,0.06,0.23,25.2,1,0.17,0.48,96.6,
"0323,13:19",1210,0.2032,0.07,0.23,29.8,1,0.18,0.8,96.4,
"0323,13:19",1220,0.2587,0.06,0.23,25.9,1,0.17,0.8,96.2,
"0323,13:19",1230,0.1607,0.08,0.23,34.5,1,0.18,0.93,96.1,
"0323,13:19",1240,0.1637,0.07,0.23,30.0,1,0.18,1.06,95.9,
"0323,13:19",1250,0.1694,0.07,0.23,31.8,1,0.18,1.06,95.6,
"0323,13:19",1260,0.1685,0.09,0.23,38.6,1,0.19,1.06,95.5,
"0323,13:19",1270,0.1977,0.06,0.23,24.5,1,0.17,1.06,95.3,
"0323,13:19",1280,0.1704,0.08,0.23,36.3,1,0.18,1.06,95.1,
"0323,13:19",1290,0.173,0.09,0.23,37.2,1,0.19,0.76,94.8,
"0323,13:19",1300,0.179,0.08,0.29,27.8,1,0.18,0.34,93.2,
"0323,13:19",1310,0.1671,0.11,0.29,37.4,1,0.2,0.88,93.0,
"0323,13:19",1320,0.199,0.13,0.29,43.7,1,0.21,1.03,92.8,
"0323,13:19",1330,0.1697,0.1,0.29,33.5,1,0.19,0.61,92.5,
"0323,13:19",1340,0.1923,0.12,0.29,41.3,1,0.21,0.86,92.3,
"0323,13:19",1350,0.1824,0.09,0.29,32.4,1,0.19,0.98,92.0,
"0323,13:19",1360,0.1735,0.1,0.29,33.0,1,0.19,0.99,91.8,
"0323,13:19",1370,0.1701,0.13,0.29,46.0,1,0.21,0.99,91.6,
"0323,13:19",1380,0.1651,0.09,0.29,31.7,1,0.19,0.99,91.5,
"0323,13:19",1390,0.1656,0.09,0.29,30.8,1,0.19,0.99,91.3,
"0323,13:19",1400,0.1568,0.1,0.36,26.6,1,0.19,0.51,90.2,
"0323,13:19",1410,0.1631,0.11,0.36,31.2,1,0.2,0.76,90.0,
"0323,13:19",1420,0.1706,0.1,0.36,26.5,1,0.19,0.92,89.7,
"0323,13:19",1430,0.1651,0.1,0.36,28.6,1,0.2,0.92,89.4,
"0323,13:19",1440,0.1737,0.08,0.36,21.5,1,0.18,0.92,89.2,
"0323,13:19",1450,0.2049,0.12,0.36,33.1,1,0.2,0.92,89.0,
"0323,13:19",1460,0.1698,0.13,0.36,36.9,1,0.21,0.92,88.9,
"0323,13:19",1470,0.1741,0.1,0.36,28.0,1,0.2,0.92,88.7,
"0323,13:19",1480,0.1812,0.11,0.36,31.6,1,0.2,0.92,88.4,
"0323,13:19",1490,0.1624,0.12,0.36,31.9,1,0.2,0.92,88.2,
"0323,13:19",1500,0.1947,0.12,0.44,28.3,1,0.21,0.49,87.5,
"0323,13:19",1510,0.191,0.08,0.44,18.5,1,0.18,0.84,87.3,
"0323,13:19",1520,0.1603,0.12,0.44,27.4,1,0.21,0.84,87.0,
"0323,13:19",1530,0.1743,0.15,0.44,33.1,1,0.21,0.99,86.8,
"0323,13:19",1540,0.1797,0.13,0.44,29.7,1,0.21,1.15,86.6,
"0323,13:19",1550,0.2436,0.1,0.44,23.6,1,0.2,1.15,86.4,
"0323,13:19",1560,0.1668,0.16,0.44,35.3,1,0.22,1.15,86.2,
"0323,13:19",1570,0.19,0.14,0.44,32.1,1,0.22,1.15,86.0,
"0323,13:19",1580,0.1683,0.1,0.44,23.1,1,0.19,1.15,85.8,
"0323,13:19",1590,0.1575,0.15,0.44,33.5,1,0.22,1.15,85.6,
"0323,13:19",1600,0.1759,0.18,0.52,35.1,1,0.23,0.66,84.7,
"0323,13:19",1610,0.18,0.18,0.52,35.2,1,0.24,0.82,84.4,
"0323,13:19",1620,0.2659,0.12,0.52,23.8,1,0.21,0.99,84.2,
"0323,13:19",1630,0.1663,0.18,0.52,34.2,1,0.23,1.15,84.0,
"0323,13:19",1640,0.1759,0.14,0.52,27.6,1,0.22,0.78,83.7,
"0323,13:19",1650,0.1652,0.14,0.52,26.5,1,0.21,0.42,83.4,
"0323,13:19",1660,0.1777,0.15,0.52,28.9,1,0.22,0.94,83.2,
"0323,13:19",1670,0.1721,0.11,0.52,21.6,1,0.2,1.1,83.0,
"0323,13:19",1680,0.1742,0.11,0.52,20.9,1,0.2,1.1,82.8,
"0323,13:19",1690,0.1592,0.12,0.52,23.3,1,0.2,1.11,82.6,
"0323,13:19",1700,0.1622,0.17,0.61,27.8,1,0.22,0.64,80.8,
"0323,13:19",1710,0.1706,0.14,0.61,23.7,1,0.22,1.16,80.6,
"0323,13:19",1720,0.196,0.18,0.61,29.1,1,0.23,1.16,80.4,
"0323,13:19",1730,0.1732,0.19,0.61,31.1,1,0.24,1.16,80.2,
"0323,13:19",1740,0.1753,0.14,0.61,23.7,1,0.22,1.16,80.0,
"0323,13:19",1750,0.1661,0.14,0.61,22.9,1,0.21,1.16,79.8,
"0323,13:19",1760,0.1735,0.17,0.61,27.5,1,0.23,1.16,79.6,
"0323,13:19",1770,0.1609,0.17,0.61,27.3,1,0.23,1.16,79.3,
"0323,13:19",1780,0.164,0.13,0.61,22.0,1,0.21,1.16,79.1,
"0323,13:19",1790,0.1528,0.17,0.61,27.7,1,0.23,1.16,79.0,
"0323,13:19",1800,0.1805,0.16,0.69,23.1,1,0.22,0.69,77.8,
"0323,13:19",1810,0.1691,0.16,0.69,22.9,1,0.22,1.16,77.6,
"0323,13:19",1820,0.1669,0.15,0.69,22.0,1,0.22,0.83,77.3,
"0323,13:19",1830,0.1887,0.15,0.69,22.0,1,0.22,1.01,77.1,
"0323,13:19",1840,0.1721,0.23,0.69,33.1,1,0.26,1.18,76.8,
"0323,13:19",1850,0.1726,0.21,0.69,31.3,1,0.25,0.73,76.6,
"0323,13:19",1860,0.1664,0.13,0.69,18.5,1,0.21,1.05,76.4,
"0323,13:19",1870,0.1584,0.16,0.69,23.0,1,0.22,1.0,76.2,
"0323,13:19",1880,0.189,0.2,0.69,29.6,1,0.25,1.18,75.9,
"0323,13:19",1890,0.154,0.2,0.69,28.9,1,0.24,1.18,75.8,
"0323,13:19",1900,0.1568,0.11,0.76,13.8,1,0.2,0.82,75.0,
"0323,13:19",1910,0.1747,0.22,0.76,29.5,1,0.26,1.0,74.8,
"0323,13:19",1920,0.1651,0.18,0.76,24.2,1,0.24,1.16,74.6,
"0323,13:19",1930,0.1758,0.11,0.76,14.3,1,0.2,0.85,74.3,
"0323,13:19",1940,0.1678,0.13,0.76,17.4,1,0.21,0.85,74.2,
"0323,13:19",1950,0.1604,0.19,0.76,24.8,1,0.24,1.03,74.0,
"0323,13:19",1960,0.1737,0.2,0.76,26.6,1,0.25,1.03,73.8,
"0323,13:19",1970,0.1477,0.15,0.76,20.2,1,0.22,1.03,73.6,
"0323,13:19",1980,0.1632,0.25,0.76,32.7,1,0.27,1.03,73.4,
"0323,13:19",1990,0.1741,0.23,0.76,30.8,1,0.26,1.03,73.2,
"0323,13:19",2000,0.1792,0.18,0.83,21.1,2,0.23,0.66,72.0,
"0323,13:19",2010,0.1661,0.32,0.83,38.1,2,0.21,0.83,71.7,
"0323,13:19",2020,0.1599,0.18,0.83,21.4,2,0.22,0.83,71.5,
"0323,13:19",2030,0.1929,0.22,0.83,26.1,2,0.2,1.0,71.2,
"0323,13:19",2040,0.1731,0.24,0.83,28.8,2,0.21,1.0,71.0,
"0323,13:19",2050,0.1765,0.25,0.83,29.8,2,0.22,1.0,70.7,
"0323,13:19",2060,0.1694,0.14,0.83,17.0,2,0.21,1.0,70.5,
"0323,13:19",2070,0.1641,0.26,0.83,31.4,2,0.2,1.0,70.3,
"0323,13:19",2080,0.1704,0.2,0.83,24.1,2,0.21,1.0,70.1,
"0323,13:19",2090,0.1558,0.2,0.83,23.5,2,0.22,1.0,69.9,
"0323,13:19",2100,0.1527,0.3,0.91,32.7,2,0.2,0.59,69.1,
"0323,13:19",2110,0.1569,0.22,0.91,24.5,2,0.24,0.74,68.9,
"0323,13:19",2120,0.176,0.15,0.91,16.1,2,0.21,0.91,68.6,
"0323,13:19",2130,0.1761,0.22,0.91,24.7,2,0.21,0.91,68.3,
"0323,13:19",2140,0.1585,0.21,0.91,23.5,2,0.22,0.91,68.1,
"0323,13:19",2150,0.1571,0.28,0.91,31.1,2,0.2,0.91,67.9,
"0323,13:19",2160,0.1736,0.19,0.91,20.8,2,0.22,0.91,67.6,
"0323,13:19",2170,0.1577,0.24,0.91,26.7,2,0.22,0.91,67.4,
"0323,13:19",2180,0.1681,0.16,0.91,17.6,2,0.22,0.92,67.2,
"0323,13:19",2190,0.1878,0.29,0.91,31.5,2,0.24,0.92,67.1,
"0323,13:19",2200,0.1845,0.21,0.97,21.8,2,0.24,0.55,66.4,
"0323,13:19",2210,0.1541,0.2,0.97,20.6,2,0.22,0.91,66.2,
"0323,13:19",2220,0.1588,0.16,0.97,16.3,2,0.21,1.09,66.0,
"0323,13:19",2230,0.1614,0.26,0.97,26.9,2,0.21,1.09,65.8,
"0323,13:19",2240,0.1715,0.35,0.97,36.1,2,0.2,1.09,65.6,
"0323,13:19",2250,0.1513,0.33,0.97,34.0,2,0.2,1.09,65.4,
"0323,13:19",2260,0.1751,0.12,0.97,12.3,2,0.21,1.09,65.2,
"0323,13:19",2270,0.1625,0.33,0.97,34.0,2,0.22,0.84,64.9,
"0323,13:19",2280,0.1695,0.3,0.97,30.5,2,0.25,0.84,64.7,
"0323,13:19",2290,0.1602,0.13,0.97,13.5,2,0.21,1.01,64.5,
"0323,13:19",2300,0.1649,0.29,1.04,27.9,2,0.21,0.67,63.9,
"0323,13:19",2310,0.1774,0.12,1.04,11.7,2,0.21,1.08,63.8,
"0323,13:19",2320,0.1867,0.36,1.04,34.4,2,0.23,1.08,63.6,
"0323,13:19",2330,0.1844,0.23,1.04,22.3,2,0.24,0.61,63.4,
"0323,13:19",2340,0.169,0.29,1.04,27.5,2,0.22,1.14,63.1,
"0323,13:19",2350,0.1658,0.38,1.04,36.5,2,0.22,1.15,62.9,
"0323,13:19",2360,0.189,0.32,1.04,30.7,2,0.26,1.15,62.8,
"0323,13:19",2370,0.1765,0.23,1.04,22.4,2,0.21,1.15,62.6,
"0323,13:19",2380,0.1617,0.23,1.04,22.1,2,0.22,1.15,62.4,
"0323,13:19",2390,0.1553,0.28,1.04,27.2,2,0.22,1.15,62.3,
"0323,13:19",2400,0.1608,0.34,1.11,31.0,2,0.22,0.7,61.7,
"0323,13:19",2410,0.157,0.31,1.11,28.4,2,0.19,1.02,61.5,
"0323,13:19",2420,0.1641,0.3,1.11,26.8,2,0.23,1.03,61.4,
"0323,13:19",2430,0.1577,0.19,1.11,17.6,2,0.22,0.91,61.2,
"0323,13:19",2440,0.1715,0.29,1.11,25.9,2,0.24,0.91,61.0,
"0323,13:19",2450,0.1697,0.34,1.11,30.8,2,0.25,0.72,60.8,
"0323,13:19",2460,0.1816,0.13,1.11,12.2,2,0.2,1.07,60.7,
"0323,13:19",2470,0.1448,0.25,1.11,22.4,2,0.24,1.14,60.4,
"0323,13:19",2480,0.1542,0.29,1.11,25.8,2,0.22,1.15,60.3,
"0323,13:19",2490,0.1461,0.29,1.11,26.3,2,0.2,1.15,60.2,
"0323,13:19",2500,0.1766,0.14,1.17,11.8,2,0.21,0.66,59.4,
"0323,13:19",2510,0.1562,0.15,1.17,12.5,2,0.22,1.13,59.2,
"0323,13:19",2520,0.1749,0.16,1.17,13.3,2,0.21,1.13,59.1,
"0323,13:19",2530,0.1563,0.35,1.17,29.9,2,0.2,0.87,58.8,
"0323,13:19",2540,0.1596,0.3,1.17,25.4,2,0.21,1.06,58.6,
"0323,13:19",2550,0.1402,0.23,1.17,19.2,2,0.24,1.06,58.5,
"0323,13:19",2560,0.1578,0.4,1.17,33.9,2,0.21,1.06,58.3,
"0323,13:19",2570,0.1501,0.34,1.17,28.8,2,0.21,1.06,58.2,
"0323,13:19",2580,0.1606,0.18,1.17,15.4,2,0.21,1.06,58.0,
"0323,13:19",2590,0.1698,0.3,1.17,25.8,2,0.21,1.1,57.9,
"0323,13:19",2600,0.1386,0.22,1.24,17.4,2,0.21,0.51,57.2,
"0323,13:19",2610,0.1585,0.33,1.24,26.8,2,0.22,1.05,57.1,
"0323,13:19",2620,0.1617,0.27,1.24,21.6,2,0.22,0.66,56.9,
"0323,13:19",2630,0.1637,0.38,1.24,31.0,2,0.24,1.17,56.7,
"0323,13:19",2640,0.1727,0.39,1.24,31.3,2,0.23,1.11,56.5,
"0323,13:19",2650,0.1672,0.33,1.24,26.5,2,0.21,1.11,56.3,
"0323,13:19",2660,0.1809,0.29,1.24,23.7,2,0.24,1.11,56.2,
"0323,13:19",2670,0.1854,0.14,1.24,11.7,2,0.2,1.05,56.1,
"0323,13:19",2680,0.1754,0.38,1.24,30.7,2,0.27,0.79,55.9,
"0323,13:19",2690,0.164,0.25,1.24,20.2,2,0.24,1.14,55.8,
"0323,13:19",2700,0.162,0.18,1.3,13.7,2,0.22,0.48,55.4,
"0323,13:19",2710,0.1341,0.38,1.3,29.4,2,0.2,1.08,55.2,
"0323,13:19",2720,0.1632,0.31,1.3,23.9,2,0.24,1.08,55.1,
"0323,13:19",2730,0.1508,0.38,1.3,29.4,2,0.2,1.08,55.0,
"0323,13:19",2740,0.17,0.34,1.3,26.1,2,0.27,1.08,54.8,
"0323,13:19",2750,0.181,0.32,1.3,24.8,2,0.3,1.08,54.7,
"0323,13:19",2760,0.1638,0.32,1.3,24.4,2,0.2,1.08,54.7,
"0323,13:19",2770,0.1578,0.29,1.3,22.5,2,0.21,1.08,54.6,
"0323,13:19",2780,0.1593,0.43,1.3,33.0,2,0.22,1.08,54.4,
"0323,13:19",2790,0.1624,0.21,1.3,16.1,2,0.22,1.08,54.3,
"0323,13:19",2800,0.1614,0.37,1.37,26.9,2,0.22,0.5,53.9,
"0323,13:19",2810,0.1687,0.42,1.37,30.7,2,0.27,1.16,53.8,
"0323,13:19",2820,0.1538,0.26,1.37,18.9,2,0.23,1.16,53.7,
"0323,13:19",2830,0.1495,0.39,1.37,28.8,2,0.22,1.16,53.5,
"0323,13:19",2840,0.1472,0.37,1.37,26.8,2,0.21,1.16,53.4,
"0323,13:19",2850,0.1427,0.49,1.37,35.7,2,0.22,1.04,53.3,
"0323,13:19",2860,0.1655,0.36,1.37,26.4,2,0.24,1.05,53.1,
"0323,13:19",2870,0.1767,0.3,1.37,21.8,2,0.25,1.05,53.0,
"0323,13:19",2880,0.1702,0.36,1.37,26.3,2,0.24,1.05,52.9,
"0323,13:19",2890,0.1289,0.45,1.37,33.1,2,0.21,1.05,52.8,
"0323,13:19",2900,0.1328,0.44,1.43,30.9,2,0.22,0.41,52.4,
"0323,13:19",2910,0.1712,0.41,1.43,28.4,2,0.24,1.14,52.2,
"0323,13:19",2920,0.1576,0.35,1.43,24.3,2,0.2,1.14,52.1,
"0323,13:19",2930,0.1825,0.43,1.43,29.8,2,0.23,1.0,52.0,
"0323,13:19",2940,0.1511,0.44,1.43,31.0,2,0.22,1.2,51.9,
"0323,13:19",2950,0.1492,0.33,1.43,22.8,2,0.24,1.02,51.8,
"0323,13:19",2960,0.149,0.38,1.43,26.5,2,0.22,1.02,51.6,
"0323,13:19",2970,0.1563,0.24,1.43,16.6,2,0.23,0.8,51.5,
"0323,13:19",2980,0.1752,0.48,1.43,33.6,2,0.24,1.17,51.5,
"0323,13:19",2990,0.1576,0.41,1.43,29.0,2,0.23,0.78,51.4,
"0323,13:19",3000,0.1406,0.51,1.5,34.0,2,0.22,0.58,50.9,
"0323,13:19",3010,0.3479,0.38,1.5,25.6,2,0.25,1.02,50.8,
"0323,13:19",3020,0.3205,0.45,1.5,30.1,2,0.28,1.02,50.7,
"0323,13:20",3030,0.313,0.33,1.5,21.8,2,0.25,1.18,50.6,
"0323,13:20",3040,0.2901,0.39,1.5,25.7,2,0.26,0.43,50.4,
"0323,13:20",3050,0.2049,0.33,1.5,21.8,2,0.21,1.02,50.3,
"0323,13:20",3060,0.2487,0.4,1.5,26.5,2,0.34,1.2,50.3,
"0323,13:20",3070,0.2608,0.42,1.5,27.9,2,0.24,1.2,50.1,
"0323,13:20",3080,0.2355,0.44,1.5,29.0,2,0.22,1.2,50.0,
"0323,13:20",3090,0.2157,0.33,1.5,21.7,2,0.25,1.07,49.9,
"0323,13:20",3100,0.2283,0.35,1.45,24.4,2,0.24,0.68,49.5,
"0323,13:20",3110,0.2437,0.47,1.45,32.6,2,0.2,1.15,49.4,
"0323,13:20",3120,0.1774,0.3,1.45,20.7,2,0.24,1.15,49.3,
"0323,13:20",3130,0.1917,0.4,1.45,28.0,2,0.21,1.15,49.2,
"0323,13:20",3140,0.2141,0.22,1.45,15.3,2,0.22,1.04,49.2,
"0323,13:20",3150,0.1888,0.13,1.45,9.2,2,0.21,1.21,49.1,
"0323,13:20",3160,0.2166,0.45,1.45,31.3,2,0.21,0.89,49.0,
"0323,13:20",3170,0.1587,0.37,1.45,25.8,2,0.22,0.83,48.9,
"0323,13:20",3180,0.1622,0.22,1.45,15.5,2,0.22,0.99,48.8,
"0323,13:20",3190,0.1671,0.38,1.45,25.9,2,0.24,1.19,48.8,
"0323,13:20",3200,0.162,0.35,1.42,24.8,2,0.19,0.48,48.4,
"0323,13:20",3210,0.1562,0.36,1.42,25.5,2,0.2,1.13,48.4,
"0323,13:20",3220,0.1638,0.16,1.42,11.3,2,0.22,0.66,48.3,
"0323,13:20",3230,0.1564,0.26,1.42,18.5,2,0.25,1.09,48.2,
"0323,13:20",3240,0.1665,0.14,1.42,9.6,2,0.21,1.18,48.1,
"0323,13:20",3250,0.1767,0.13,1.42,9.3,2,0.2,0.68,48.0,
"0323,13:20",3260,0.1547,0.41,1.42,28.8,2,0.22,1.18,48.0,
"0323,13:20",3270,0.164,0.29,1.42,20.0,2,0.23,1.18,47.9,
